commentId,documentId,agencyId,year,max_cosine,min_edit_distance,max_lcs,max_lcs_pct,comment_length,polarity,n_all_comments,n_doc_dupe_comments,pct_doc_dupe_comments,n_gt90,pct_gt90,all_tokens,unique_tokens,rare_tokens,pct_rare_tokens,form_letter
NOAA-NMFS-2019-0078-0280,NOAA-NMFS-2019-0078-0027,NOAA,2020,0.54313273042042,131,87,0.348,334,1,107,6,0.06896551724137931,10,0.11494252873563218,30,29,2,0.06666666666666667,n
ED-2019-OPE-0081-0003,ED-2019-OPE-0081-0001,ED,2019,0.31725172495754,180,31,0.124,719,0.625,46,0,0,2,0.10526315789473684,62,50,7,0.11290322580645161,n
ED-2019-OPE-0081-0004,ED-2019-OPE-0081-0001,ED,2019,0.93722881106549,125,164,0.656,733,0.4,46,0,0,2,0.10526315789473684,67,57,8,0.11940298507462686,y
ED-2019-OPE-0081-0005,ED-2019-OPE-0081-0001,ED,2019,0.07193743812357,160,13,0.05726872246696035,227,1,46,0,0,2,0.10526315789473684,20,19,0,0,n
ED-2019-OPE-0081-0006,ED-2019-OPE-0081-0001,ED,2019,0.22240356768495,166,31,0.13656387665198239,227,0.5,46,0,0,2,0.10526315789473684,17,17,3,0.17647058823529413,n
ED-2019-OPE-0081-0007,ED-2019-OPE-0081-0001,ED,2019,0.19180010756556,185,15,0.06,290,1,46,0,0,2,0.10526315789473684,27,26,7,0.25925925925925924,n
ED-2019-OPE-0081-0008,ED-2019-OPE-0081-0001,ED,2019,0.19180010756556,176,27,0.108,635,0.6363636363636364,46,0,0,2,0.10526315789473684,48,39,8,0.16666666666666666,n
ED-2019-OPE-0081-0009,ED-2019-OPE-0081-0001,ED,2019,0.34175230938047,88,25,0.20491803278688525,122,0,46,0,0,2,0.10526315789473684,8,8,0,0,n
ED-2019-OPE-0081-0010,ED-2019-OPE-0081-0001,ED,2019,0.28097879237472,173,36,0.144,360,1,46,0,0,2,0.10526315789473684,31,29,2,0.06451612903225806,n
ED-2019-OPE-0081-0011,ED-2019-OPE-0081-0001,ED,2019,0.20377573125709,70,15,0.16129032258064516,93,1,46,0,0,2,0.10526315789473684,10,10,1,0.1,n
ED-2019-OPE-0081-0012,ED-2019-OPE-0081-0001,ED,2019,0.1707442463924,70,10,0.11363636363636363,88,1,46,0,0,2,0.10526315789473684,8,8,1,0.125,n
ED-2019-OPE-0081-0013,ED-2019-OPE-0081-0001,ED,2019,0.93722881106549,125,164,0.656,881,0.45454545454545453,46,0,0,2,0.10526315789473684,75,62,7,0.09333333333333334,y
ED-2019-OPE-0081-0014,ED-2019-OPE-0081-0001,ED,2019,0.11948375493361,161,13,0.05963302752293578,218,0.75,46,0,0,2,0.10526315789473684,16,14,1,0.0625,n
ED-2019-OPE-0081-0015,ED-2019-OPE-0081-0001,ED,2019,0.13056279366387,95,18,0.13533834586466165,133,1,46,0,0,2,0.10526315789473684,13,13,1,0.07692307692307693,n
ED-2019-OPE-0081-0016,ED-2019-OPE-0081-0001,ED,2019,0.31725172495754,171,17,0.068,2201,0.45098039215686275,46,0,0,2,0.10526315789473684,191,117,17,0.08900523560209424,n
ED-2019-OPE-0081-0018,ED-2019-OPE-0081-0001,ED,2020,0.18522978999784,161,28,0.112,671,0.8181818181818182,46,0,0,2,0.10526315789473684,62,57,5,0.08064516129032258,n
ED-2019-OPE-0081-0019,ED-2019-OPE-0081-0001,ED,2020,0.34175230938047,151,36,0.17560975609756097,205,0.3333333333333333,46,0,0,2,0.10526315789473684,17,16,2,0.11764705882352941,n
ED-2019-OPE-0081-0020,ED-2019-OPE-0081-0001,ED,2020,0.1222449446715,176,27,0.108,315,0.1111111111111111,46,0,0,2,0.10526315789473684,28,28,4,0.14285714285714285,n
ED-2019-OPE-0081-0041,ED-2019-OPE-0081-0001,ED,2020,0.35305855696179,195,22,0.088,2621,0.4782608695652174,46,0,0,2,0.10526315789473684,241,180,29,0.12033195020746888,n
ED-2019-OPE-0081-0048,ED-2019-OPE-0081-0001,ED,2020,0.07905182349447,189,16,0.064,509,-0.23076923076923078,46,0,0,2,0.10526315789473684,45,40,5,0.1111111111111111,n
EPA-HQ-OW-2015-0680-0265,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.22160696716817,171,16,0.064,263,0,107,2,0.03278688524590164,2,0.03278688524590164,28,27,8,0.2857142857142857,n
EPA-HQ-OW-2015-0680-0266,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.20426016118808,177,18,0.072,667,0.7142857142857143,107,2,0.03278688524590164,2,0.03278688524590164,55,50,7,0.12727272727272726,n
EPA-HQ-OW-2015-0680-0267,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.26782527235246,181,13,0.052,514,0.6,107,2,0.03278688524590164,2,0.03278688524590164,45,38,6,0.13333333333333333,n
EPA-HQ-OW-2015-0680-0268,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.4657935503131,94,24,0.18604651162790697,129,0.2,107,2,0.03278688524590164,2,0.03278688524590164,12,11,1,0.08333333333333333,n
EPA-HQ-OW-2015-0680-0269,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.12687163819024,164,17,0.07296137339055794,233,-0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,21,20,3,0.14285714285714285,n
EPA-HQ-OW-2015-0680-0270,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.16094777167538,181,18,0.072,269,-0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,27,27,6,0.2222222222222222,n
EPA-HQ-OW-2015-0680-0271,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.30000853636353,181,20,0.08,547,0.1111111111111111,107,2,0.03278688524590164,2,0.03278688524590164,44,43,5,0.11363636363636363,n
EPA-HQ-OW-2015-0680-0272,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.35292026634308,123,18,0.1016949152542373,177,1,107,2,0.03278688524590164,2,0.03278688524590164,14,13,2,0.14285714285714285,n
EPA-HQ-OW-2015-0680-0273,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.45588453757585,173,25,0.1,277,0,107,2,0.03278688524590164,2,0.03278688524590164,25,20,2,0.08,n
EPA-HQ-OW-2015-0680-0274,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.4657935503131,182,20,0.08,367,0.5,107,2,0.03278688524590164,2,0.03278688524590164,38,33,4,0.10526315789473684,n
EPA-HQ-OW-2015-0680-0275,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.18131768899827,181,16,0.064,304,1,107,2,0.03278688524590164,2,0.03278688524590164,29,28,4,0.13793103448275862,n
EPA-HQ-OW-2015-0680-0276,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.22909267810048,178,22,0.088,471,-0.2,107,2,0.03278688524590164,2,0.03278688524590164,48,44,14,0.2916666666666667,n
EPA-HQ-OW-2015-0680-0277,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.2749999219556,182,17,0.068,1664,0.9354838709677419,107,2,0.03278688524590164,2,0.03278688524590164,161,111,22,0.13664596273291926,n
EPA-HQ-OW-2015-0680-0279,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.15962647301529,180,13,0.052,407,0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,34,31,9,0.2647058823529412,n
EPA-HQ-OW-2015-0680-0281,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.27758237203772,168,19,0.076,474,0.6,107,2,0.03278688524590164,2,0.03278688524590164,45,44,3,0.06666666666666667,n
EPA-HQ-OW-2015-0680-0282,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.21847133603634,180,11,0.044,2305,0.2,107,2,0.03278688524590164,2,0.03278688524590164,203,152,45,0.22167487684729065,n
EPA-HQ-OW-2015-0680-0283,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.23859102100804,165,22,0.088,1733,0.2727272727272727,107,2,0.03278688524590164,2,0.03278688524590164,142,110,21,0.14788732394366197,n
EPA-HQ-OW-2015-0680-0285,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.48671012230536,168,18,0.072,680,0.2,107,2,0.03278688524590164,2,0.03278688524590164,59,42,13,0.22033898305084745,n
EPA-HQ-OW-2015-0680-0286,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.27183008028605,180,19,0.076,1359,0.15384615384615385,107,2,0.03278688524590164,2,0.03278688524590164,128,105,16,0.125,n
EPA-HQ-OW-2015-0680-0287,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.42398538813531,181,19,0.076,635,0.4666666666666667,107,2,0.03278688524590164,2,0.03278688524590164,62,46,12,0.1935483870967742,n
EPA-HQ-OW-2015-0680-0288,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.63975394685243,159,78,0.312,921,0.14285714285714285,107,2,0.03278688524590164,2,0.03278688524590164,86,67,16,0.18604651162790697,n
EPA-HQ-OW-2015-0680-0289,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.36745263681178,180,25,0.1,277,0,107,2,0.03278688524590164,2,0.03278688524590164,21,15,8,0.38095238095238093,n
EPA-HQ-OW-2015-0680-0290,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.36745263681178,178,26,0.104,857,0.16666666666666666,107,2,0.03278688524590164,2,0.03278688524590164,71,61,11,0.15492957746478872,n
EPA-HQ-OW-2015-0680-0293,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.29257468001829,180,13,0.052,760,0.8461538461538461,107,2,0.03278688524590164,2,0.03278688524590164,64,56,12,0.1875,n
EPA-HQ-OW-2015-0680-0294,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.45588453757585,171,20,0.08,1469,0.25925925925925924,107,2,0.03278688524590164,2,0.03278688524590164,137,107,26,0.1897810218978102,n
EPA-HQ-OW-2015-0680-0296,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.0423626185767,183,16,0.064,429,-0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,40,37,9,0.225,n
EPA-HQ-OW-2015-0680-0297,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.35292026634308,179,34,0.136,1526,0.034482758620689655,107,2,0.03278688524590164,2,0.03278688524590164,138,109,23,0.16666666666666666,n
EPA-HQ-OW-2015-0680-0298,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.5401820049713,179,16,0.064,368,0.5,107,2,0.03278688524590164,2,0.03278688524590164,32,28,9,0.28125,n
EPA-HQ-OW-2015-0680-0299,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.3121724239939,179,26,0.104,438,0.7777777777777778,107,2,0.03278688524590164,2,0.03278688524590164,45,36,2,0.044444444444444446,n
EPA-HQ-OW-2015-0680-0300,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.9667790755614,0,250,1,1298,0.4,107,2,0.03278688524590164,2,0.03278688524590164,125,87,18,0.144,y
EPA-HQ-OW-2015-0680-0301,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.9667790755614,0,250,1,1277,0.4,107,2,0.03278688524590164,2,0.03278688524590164,123,85,16,0.13008130081300814,y
EPA-HQ-OW-2015-0680-0302,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.55764802395189,184,20,0.08,1734,0.24444444444444444,107,2,0.03278688524590164,2,0.03278688524590164,169,122,22,0.1301775147928994,n
EPA-HQ-OW-2015-0680-0304,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.21947241475225,154,19,0.076,444,1,107,2,0.03278688524590164,2,0.03278688524590164,39,36,3,0.07692307692307693,n
EPA-HQ-OW-2015-0680-0305,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.65770743599276,159,44,0.176,711,0.14285714285714285,107,2,0.03278688524590164,2,0.03278688524590164,64,46,17,0.265625,n
EPA-HQ-OW-2015-0680-0306,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.21417066203202,189,16,0.064,624,0,107,2,0.03278688524590164,2,0.03278688524590164,49,45,7,0.14285714285714285,n
EPA-HQ-OW-2015-0680-0311,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.40567744618784,180,18,0.072,550,0.5384615384615384,107,2,0.03278688524590164,2,0.03278688524590164,53,45,7,0.1320754716981132,n
EPA-HQ-OW-2015-0680-0313,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.24560023007494,183,17,0.068,663,0.6666666666666666,107,2,0.03278688524590164,2,0.03278688524590164,57,43,12,0.21052631578947367,n
EPA-HQ-OW-2015-0680-0314,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.33373179182139,181,11,0.044,461,0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,40,37,8,0.2,n
EPA-HQ-OW-2015-0680-0315,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.40340072890293,171,18,0.072,384,0.5555555555555556,107,2,0.03278688524590164,2,0.03278688524590164,36,32,3,0.08333333333333333,n
EPA-HQ-OW-2015-0680-0317,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.53478283847378,166,29,0.116,613,0.25,107,2,0.03278688524590164,2,0.03278688524590164,59,46,11,0.1864406779661017,n
EPA-HQ-OW-2015-0680-0318,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.15927010838892,42,13,0.23636363636363636,55,1,107,2,0.03278688524590164,2,0.03278688524590164,7,7,2,0.2857142857142857,n
EPA-HQ-OW-2015-0680-0319,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.16955188199444,179,13,0.052,413,0,107,2,0.03278688524590164,2,0.03278688524590164,37,34,5,0.13513513513513514,n
EPA-HQ-OW-2015-0680-0320,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.20777192074233,122,16,0.09580838323353294,167,0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,15,14,1,0.06666666666666667,n
EPA-HQ-OW-2015-0680-0321,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.44679389039848,50,25,0.4716981132075472,53,0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,7,7,1,0.14285714285714285,n
EPA-HQ-OW-2015-0680-0322,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.65770743599276,159,44,0.18032786885245902,244,0,107,2,0.03278688524590164,2,0.03278688524590164,23,22,6,0.2608695652173913,n
EPA-HQ-OW-2015-0680-0323,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.27736709970618,176,21,0.084,278,0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,27,23,1,0.037037037037037035,n
EPA-HQ-OW-2015-0680-0324,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.45393558292332,169,18,0.072,538,0.45454545454545453,107,2,0.03278688524590164,2,0.03278688524590164,44,32,8,0.18181818181818182,n
EPA-HQ-OW-2015-0680-0326,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.07501139151663,41,8,0.6666666666666666,12,0,107,2,0.03278688524590164,2,0.03278688524590164,2,2,0,0,n
EPA-HQ-OW-2015-0680-0337,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.12885859527969,182,13,0.052,368,0.6,107,2,0.03278688524590164,2,0.03278688524590164,29,27,1,0.034482758620689655,n
EPA-HQ-OW-2015-0680-0340,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.21028745500493,180,20,0.08,258,0,107,2,0.03278688524590164,2,0.03278688524590164,23,23,1,0.043478260869565216,n
EPA-HQ-OW-2015-0680-0341,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.30478611137243,130,20,0.10752688172043011,186,-0.3333333333333333,107,2,0.03278688524590164,2,0.03278688524590164,17,17,1,0.058823529411764705,n
EPA-HQ-OW-2015-0680-0342,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.38141899896921,184,17,0.068,950,0.18181818181818182,107,2,0.03278688524590164,2,0.03278688524590164,91,69,11,0.12087912087912088,n
EPA-HQ-OW-2015-0680-0345,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.57698400925845,133,79,0.4540229885057471,174,0,107,2,0.03278688524590164,2,0.03278688524590164,19,19,6,0.3157894736842105,n
EPA-HQ-OW-2015-0680-0349,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.40567744618784,180,19,0.076,558,0.4666666666666667,107,2,0.03278688524590164,2,0.03278688524590164,51,41,6,0.11764705882352941,n
EPA-HQ-OW-2015-0680-0355,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.43285461783206,168,79,0.316,2025,0.5172413793103449,107,2,0.03278688524590164,2,0.03278688524590164,179,134,27,0.15083798882681565,n
EPA-HQ-OW-2015-0680-0357,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.400644161432,173,20,0.08,637,0.42857142857142855,107,2,0.03278688524590164,2,0.03278688524590164,60,49,6,0.1,n
EPA-HQ-OW-2015-0680-0358,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.39802820342469,182,18,0.072,1473,0.8947368421052632,107,2,0.03278688524590164,2,0.03278688524590164,133,91,8,0.06015037593984962,n
EPA-HQ-OW-2015-0680-0363,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.26867042672904,41,10,0.20408163265306123,49,0,107,2,0.03278688524590164,2,0.03278688524590164,6,6,1,0.16666666666666666,n
EPA-HQ-OW-2015-0680-0367,EPA-HQ-OW-2015-0680-0001,EPA,2017,0.89352484511705,188,32,0.128,1879,0.28205128205128205,107,2,0.03278688524590164,2,0.03278688524590164,181,116,26,0.143646408839779,n
AMS-SC-16-0066-0003,AMS-SC-16-0066-0001,AMS,2017,0.41280740382753,194,18,0.072,509,1,33,0,0,0,0,46,41,6,0.13043478260869565,n
AMS-SC-16-0066-0009,AMS-SC-16-0066-0001,AMS,2017,0.09326255290037,200,11,0.044,373,0.2,33,0,0,0,0,35,33,4,0.11428571428571428,n
AMS-SC-16-0066-0012,AMS-SC-16-0066-0001,AMS,2017,0.35401848048137,199,11,0.044,715,0.6363636363636364,33,0,0,0,0,64,50,8,0.125,n
AMS-SC-16-0066-0016,AMS-SC-16-0066-0001,AMS,2017,0.41280740382753,200,18,0.072,796,0.6923076923076923,33,0,0,0,0,82,72,10,0.12195121951219512,n
AMS-SC-16-0066-0024,AMS-SC-16-0066-0001,AMS,2017,0.13629785435501,194,13,0.052,797,0.7142857142857143,33,0,0,0,0,74,53,15,0.20270270270270271,n
FNS-2017-0021-0047,FNS-2017-0021-0001,FNS,2017,0.2625405858963,174,19,0.076,947,0.3684210526315789,7767,137,0.5546558704453441,20,0.08097165991902834,88,72,30,0.3409090909090909,n
FNS-2017-0021-0048,FNS-2017-0021-0001,FNS,2017,0.25115644809827,177,15,0.06,811,0.17647058823529413,7767,137,0.5546558704453441,20,0.08097165991902834,74,64,9,0.12162162162162163,n
FNS-2017-0021-0054,FNS-2017-0021-0001,FNS,2017,0.24903173127209,181,27,0.108,446,1,7767,137,0.5546558704453441,20,0.08097165991902834,42,38,6,0.14285714285714285,n
FNS-2017-0021-0070,FNS-2017-0021-0001,FNS,2017,0.21720060266616,177,14,0.056,700,0.75,7767,137,0.5546558704453441,20,0.08097165991902834,60,53,12,0.2,n
FNS-2017-0021-0078,FNS-2017-0021-0001,FNS,2017,0.40206325738173,61,24,0.2376237623762376,101,1,7767,137,0.5546558704453441,20,0.08097165991902834,7,7,0,0,n
FNS-2017-0021-0081,FNS-2017-0021-0001,FNS,2017,0.16545595382979,171,17,0.068,267,-1,7767,137,0.5546558704453441,20,0.08097165991902834,22,22,5,0.22727272727272727,n
FNS-2017-0021-0089,FNS-2017-0021-0001,FNS,2017,0.45864148390789,61,15,0.16853932584269662,89,-1,7767,137,0.5546558704453441,20,0.08097165991902834,7,5,0,0,n
FNS-2017-0021-0098,FNS-2017-0021-0001,FNS,2017,0.45195167451674,44,13,0.22033898305084745,59,1,7767,137,0.5546558704453441,20,0.08097165991902834,5,5,0,0,n
FNS-2017-0021-0102,FNS-2017-0021-0001,FNS,2017,0.57084613501581,26,13,0.3939393939393939,33,1,7767,137,0.5546558704453441,20,0.08097165991902834,2,2,0,0,n
FNS-2017-0021-0107,FNS-2017-0021-0001,FNS,2017,0.08444494210438,46,8,0.15384615384615385,52,0,7767,137,0.5546558704453441,20,0.08097165991902834,5,5,0,0,n
FNS-2017-0021-0113,FNS-2017-0021-0001,FNS,2017,0.30591193239593,169,24,0.096,533,1,7767,137,0.5546558704453441,20,0.08097165991902834,43,28,6,0.13953488372093023,n
FNS-2017-0021-0114,FNS-2017-0021-0001,FNS,2017,0.21921794902962,171,11,0.044,665,0.7142857142857143,7767,137,0.5546558704453441,20,0.08097165991902834,60,49,3,0.05,n
FNS-2017-0021-0116,FNS-2017-0021-0001,FNS,2017,0.38128737430945,105,17,0.10828025477707007,157,0.42857142857142855,7767,137,0.5546558704453441,20,0.08097165991902834,17,16,1,0.058823529411764705,n
FNS-2017-0021-0122,FNS-2017-0021-0001,FNS,2017,0.45864148390789,68,15,0.5769230769230769,26,1,7767,137,0.5546558704453441,20,0.08097165991902834,4,4,0,0,n
FNS-2017-0021-0193,FNS-2017-0021-0001,FNS,2017,0.25563519985481,171,15,0.06,426,0.6,7767,137,0.5546558704453441,20,0.08097165991902834,40,32,5,0.125,n
FNS-2017-0021-0204,FNS-2017-0021-0001,FNS,2017,0.22291827553836,177,16,0.064,1026,0.6190476190476191,7767,137,0.5546558704453441,20,0.08097165991902834,96,65,16,0.16666666666666666,n
FNS-2017-0021-0233,FNS-2017-0021-0001,FNS,2017,0.41258026794069,63,16,0.18181818181818182,88,1,7767,137,0.5546558704453441,20,0.08097165991902834,7,7,0,0,n
FNS-2017-0021-0254,FNS-2017-0021-0001,FNS,2017,0.40966650738243,143,15,0.06944444444444445,216,1,7767,137,0.5546558704453441,20,0.08097165991902834,20,16,3,0.15,n
FNS-2017-0021-0259,FNS-2017-0021-0001,FNS,2017,0.57084613501581,72,14,0.1320754716981132,106,1,7767,137,0.5546558704453441,20,0.08097165991902834,13,11,0,0,n
FNS-2017-0021-0260,FNS-2017-0021-0001,FNS,2017,0.17813075209078,176,20,0.08,314,-0.14285714285714285,7767,137,0.5546558704453441,20,0.08097165991902834,27,25,4,0.14814814814814814,n
FNS-2017-0021-0279,FNS-2017-0021-0001,FNS,2017,0.24581262114265,141,13,0.06598984771573604,197,-0.3333333333333333,7767,137,0.5546558704453441,20,0.08097165991902834,17,17,5,0.29411764705882354,n
FNS-2017-0021-0283,FNS-2017-0021-0001,FNS,2017,0.41287850315372,179,20,0.08,748,0.3333333333333333,7767,137,0.5546558704453441,20,0.08097165991902834,77,65,17,0.22077922077922077,n
FNS-2017-0021-0289,FNS-2017-0021-0001,FNS,2017,0.37583658399307,176,26,0.104,909,0,7767,137,0.5546558704453441,20,0.08097165991902834,88,73,14,0.1590909090909091,n
FNS-2017-0021-0305,FNS-2017-0021-0001,FNS,2017,0.43181355908441,175,22,0.088,517,0.4666666666666667,7767,137,0.5546558704453441,20,0.08097165991902834,49,38,7,0.14285714285714285,n
FNS-2017-0021-0313,FNS-2017-0021-0001,FNS,2017,0.24367902372166,171,17,0.068,953,0.75,7767,137,0.5546558704453441,20,0.08097165991902834,88,66,14,0.1590909090909091,n
FNS-2017-0021-0326,FNS-2017-0021-0001,FNS,2017,0.23830842556699,100,20,0.13986013986013987,143,1,7767,137,0.5546558704453441,20,0.08097165991902834,14,14,2,0.14285714285714285,n
FNS-2017-0021-0327,FNS-2017-0021-0001,FNS,2017,0.35357964900829,63,15,0.1744186046511628,86,1,7767,137,0.5546558704453441,20,0.08097165991902834,9,9,1,0.1111111111111111,n
FNS-2017-0021-0363,FNS-2017-0021-0001,FNS,2017,0.99710369492981,0,250,1,831,0.29411764705882354,7767,137,0.5546558704453441,20,0.08097165991902834,79,70,13,0.16455696202531644,y
FNS-2017-0021-0365,FNS-2017-0021-0001,FNS,2017,0.33224031950754,49,14,0.6666666666666666,21,0,7767,137,0.5546558704453441,20,0.08097165991902834,2,2,0,0,n
FNS-2017-0021-0380,FNS-2017-0021-0001,FNS,2017,0.44836093866748,151,23,0.10222222222222223,225,-0.6,7767,137,0.5546558704453441,20,0.08097165991902834,18,16,2,0.1111111111111111,n
FNS-2017-0021-0386,FNS-2017-0021-0001,FNS,2017,0.21945617322377,175,17,0.068,502,0.6666666666666666,7767,137,0.5546558704453441,20,0.08097165991902834,50,40,9,0.18,n
FNS-2017-0021-0408,FNS-2017-0021-0001,FNS,2017,0.40428933628021,166,14,0.056,1464,0.6521739130434783,7767,137,0.5546558704453441,20,0.08097165991902834,144,121,23,0.1597222222222222,n
FNS-2017-0021-0425,FNS-2017-0021-0001,FNS,2017,0.90096703096101,0,250,1,683,0.42857142857142855,7767,137,0.5546558704453441,20,0.08097165991902834,66,60,9,0.13636363636363635,y
FNS-2017-0021-0428,FNS-2017-0021-0001,FNS,2017,0.40428933628021,170,18,0.072,1124,0.48148148148148145,7767,137,0.5546558704453441,20,0.08097165991902834,103,81,21,0.20388349514563106,n
FNS-2017-0021-0433,FNS-2017-0021-0001,FNS,2017,0.11908005647967,41,14,0.23728813559322035,59,0.5,7767,137,0.5546558704453441,20,0.08097165991902834,6,6,1,0.16666666666666666,n
FNS-2017-0021-0434,FNS-2017-0021-0001,FNS,2017,0.21010090671651,44,16,0.23529411764705882,68,1,7767,137,0.5546558704453441,20,0.08097165991902834,7,7,0,0,n
FNS-2017-0021-0439,FNS-2017-0021-0001,FNS,2017,0.99710369492981,0,250,1,818,0.29411764705882354,7767,137,0.5546558704453441,20,0.08097165991902834,78,69,13,0.16666666666666666,y
FNS-2017-0021-0441,FNS-2017-0021-0001,FNS,2017,0.26585276757837,74,21,0.20192307692307693,104,1,7767,137,0.5546558704453441,20,0.08097165991902834,10,10,0,0,n
FNS-2017-0021-0450,FNS-2017-0021-0001,FNS,2017,0.29927955495438,86,12,0.0916030534351145,131,-0.2,7767,137,0.5546558704453441,20,0.08097165991902834,13,11,2,0.15384615384615385,n
FNS-2017-0021-0454,FNS-2017-0021-0001,FNS,2017,0.34574922093571,173,22,0.088,293,0.14285714285714285,7767,137,0.5546558704453441,20,0.08097165991902834,34,33,8,0.23529411764705882,n
FNS-2017-0021-0505,FNS-2017-0021-0001,FNS,2017,0.31212050209075,55,16,0.22535211267605634,71,-1,7767,137,0.5546558704453441,20,0.08097165991902834,5,5,0,0,n
FNS-2017-0021-0512,FNS-2017-0021-0001,FNS,2017,0.37741412893499,111,19,0.11515151515151516,165,0,7767,137,0.5546558704453441,20,0.08097165991902834,15,13,1,0.06666666666666667,n
FNS-2017-0021-0515,FNS-2017-0021-0001,FNS,2017,0.47013789649783,156,59,0.236,835,0.5789473684210527,7767,137,0.5546558704453441,20,0.08097165991902834,87,66,7,0.08045977011494253,n
FNS-2017-0021-0520,FNS-2017-0021-0001,FNS,2017,0.97964197539986,90,205,0.82,741,0.29411764705882354,7767,137,0.5546558704453441,20,0.08097165991902834,71,64,13,0.18309859154929578,y
FNS-2017-0021-0537,FNS-2017-0021-0001,FNS,2017,0.98979178454967,40,171,0.684,836,0.375,7767,137,0.5546558704453441,20,0.08097165991902834,80,69,14,0.175,y
FNS-2017-0021-0555,FNS-2017-0021-0001,FNS,2017,0.34157633118596,173,27,0.108,539,0.8461538461538461,7767,137,0.5546558704453441,20,0.08097165991902834,52,44,7,0.1346153846153846,n
FNS-2017-0021-0569,FNS-2017-0021-0001,FNS,2017,0.44277340621048,115,13,0.07738095238095238,168,0.6666666666666666,7767,137,0.5546558704453441,20,0.08097165991902834,18,18,1,0.05555555555555555,n
FNS-2017-0021-0574,FNS-2017-0021-0001,FNS,2017,0.45396324046541,26,10,0.29411764705882354,34,1,7767,137,0.5546558704453441,20,0.08097165991902834,5,5,0,0,n
FNS-2017-0021-0575,FNS-2017-0021-0001,FNS,2017,0.27995917485389,247,2,0.6666666666666666,3,0,7767,137,0.5546558704453441,20,0.08097165991902834,1,1,0,0,n
